achievement_count	athlete.id	athlete.resource_state	athlete_count	average_speed	comment_count	commute	display_hide_heartrate_option	distance	elapsed_time	elev_high	elev_low	end_latlng1	end_latlng2	external_id	flagged	from_accepted_tag	gear_id	has_heartrate	has_kudoed	heartrate_opt_out	id	kudos_count	manual	map.id	map.resource_state	map.summary_polyline	max_speed	moving_time	name	photo_count	pr_count	private	resource_state	sport_type	start_date	start_date_local	start_latlng1	start_latlng2	timezone	total_elevation_gain	total_photo_count	trainer	type	upload_id	upload_id_str	utc_offset	visibility	workout_type	average_heartrate	max_heartrate
1	37641772	1	1	18.003600000000002	0	FALSE	TRUE	40.3808	8280	276.9	4.8	-27.43318028	153.03294469	2023-03-19_01-06-50_f6cbe557-f553-4b17-a789-1e4a7a699284.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8738149356	10	FALSE	a8738149356	2	x}lfDyx`e\NmBlETn@iF~CrBfDIlDhBhAQvBuC|@MdHnHtG`IvEhHbFx@zFg@jAbCKlBWPSc@l@wA|CgAlBvDtKxAn@hBdBj@lEbEdCPj@hAc@~BVbD~@rByAhBbA`H|@nChHbErIvB~Hl@B}@kCuClAyDvAJzEpGdBhFr@fH\zMd@vC~BdFdDtAlCAnFoG|A^~AUrC{A|AqCbAwGbIqJdDGlAb@^xClFdJmB`Cm@rCz@tR|@hE~AtCn@|DjAxCrZba@lEvE~BpApN~PdJnIFvAe@rC~AfEhL`GsFnWcA~U}CzD_E~CWzDh@xAo@jJ\Vk@zA`AtBk@xFaAnDr@ICgAyC`@aAoBiAm@iCn@_FbDgBzDgGn`@b@nDlEjM@lFXbAz@j@nFx@bJvIbBvDvCxArAtC`F~CpFpHdDnA|EvDXdAg@`CpBnCj@zC]`Ch@HxAyIOmAyIsHwGiDuFmH}E}CuAqCeDqB_BeDcB{AiHeEmFDcBm@eAmC^qFa@kBwBwBaAsBeFw@oK~DmGvA_An@@|@cAMWNmDnCaAbBcEtLAnBz@dFGtAaB|Bs@xDaEz@{@rAhApDi@~DdArBJhAs@nBoC~Am@nAJdAjBxBAlAc@z@eCjAqAvA{@lDEv@h@zAlDlBdDjDd@zAArAgBzFqAbKbB|UdApDvBtAhVj@lH~HbAb@~@GdDmBzFqHtE_CfByEbE_ErFm@nBsBb@aDD{FhAqCrFuG~A_Ux@i@dAB`C~CzA`@nF{ApE_EfE}@p@cBLaDWaAp@i@rAiIWyAkLsJ}CkAcGwHoFmDkAgC}CgBeBqDsAqA{I}E}EJ_Bq@aAeC`@gESuBmCcDw@eCrIqj@`AaCnGqEnBo@xA`@z@zBhD[BjA{@JbAmDl@qF{@aCb@gAAg@_@Sn@eIAiA]i@T{Dd@eAnCeBvCsD|@_VlIo`@wNyIuKcK_OmQgB}@aE}Dw\md@e@kAb@cA|LgKtAa@r@\wCtCl@fCuC_FkA{C}BkJOuCv@iBc@W[zAPNT]GwAcCwKyH}Ki@Ag@nAuFq@sHbJ}AxH}AhCaDbByDUgFbGiCNoD_BwBqEq@iEe@uOg@oEaB{EuEsG_BMgA|DjCpCE`AkIs@gHgBeDmAmDoCy@kCcAeHxAcBu@sA[uB\yEi@y@aCScE{DoBo@Ku@_@u@uKqA{BcEuClAk@rAH`@ZSNsBoA{B_Gj@iF{@gEaHyGiIaAg@wE_GkADiBjC}A\aDkBuDDqGgFkA_@gAbN	60.98400000000001	8074	Mt Coo-tha summit #89	0	0	FALSE	2	Ride	2023-03-18T22:48:09Z	2023-03-19T08:48:09Z	-27.43319512	153.0330068	(GMT+10:00) Australia/Brisbane	665.4	0	FALSE	Ride	9378517816	9378517816	36000	everyone	10	121.3	162
0	37641772	1	1	2.142	0	FALSE	TRUE	2	3364	NA	NA	NA	NA	2023-03-22_08-42-45_3aaeb7f4-2e79-4343-8e69-a3d5f166bc14.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	8756764575	4	FALSE	a8756764575	2		0	3364	Indoor pool swimming #41	0	0	FALSE	2	Swim	2023-03-22T06:51:23Z	2023-03-22T16:51:23Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Swim	9398078453	9398078453	36000	everyone	NA	104.7	128
0	37641772	1	1	19.666800000000002	0	FALSE	TRUE	39.9405	7743	276.9	4.8	-27.43319529	153.03301395	2023-03-23_00-27-33_c93ddff9-7d54-469e-9958-be4e0b92495c.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8761386195	8	FALSE	a8761386195	2	djmfDq`ae\x@d@`DClDhBvAc@bBqCrAHlE|F`Af@vAjCxDpDjEfHtFz@jFo@~ApCUhB]ZUYl@eBzCsA`C`EtK|AEh@l@x@bBh@hEdElCR`@nAI|Db@xB|@tAkA|BdBzHjBnCxBnApUpF?w@sCsCb@yBp@kAf@Gp@T|DzFbCvGdBfZhBpEzAjAjC~@xAQhFkGr@Iv@j@nEgAdBcBfBqJlAwCvFsG`DH~AlA@lAdAbEv@x@l@BfB~C{CvD_@tDdAdQzCfIPjBtBnFl\pc@fI~GrMbP`IfH]fFXNp@`D|LvGcFpTmApX{C~DmEvDMvDh@bAs@hJ\d@i@vA`AlBo@rBIzC}@pCL`@l@WCiAsCRsAwBaAWoCp@qElCwBdFkEfXg@`Gz@|E|DnLOxDPbAfAv@xF~@`IrHlBpEfDbBjAlC~F`EzElGhDtAtDrCz@tAe@rCjB`Cl@xC[xCl@AtAuIKkAuLoJiEoBuFuHcFwCkAoCgCkAgCkEkBuAsHuEuE^eBe@eAsCj@mF[oB{BoBm@kB{F{AsIpDgIhBwJjHaFrNv@jIOxAwAbCs@rD{Dz@w@dA@`Az@`Cg@vDnAzBBdA}@`CuCbB]vArBpC@vAm@hAcDrB{AtEAlA`@dAlDnB`D|Cf@xAEfBiBpGgAtIjAdT\dDl@vA|B`BdWr@pIpI`FoBnGeI`FeCv@yAJwAbDoDhBkA`EAtAyA^aAVkDEyCr@mCrGkIzAmUxBi@hChDzA^lFwAxEyDjEgAz@uEUgBf@YvAeJa@cBwAq@}HkHcDmAoGiI_FqCyA}CcDkBm@kB}AqBiAu@eAEaFqDaFPmBy@y@aCd@}EMyAuCgDy@{C`Fc^jBoKt@mB|FcEzCcAvAd@p@tB|C[FlAm@V@}@v@wBBaC`@oBEs@{@uAp@oA]i@h@uI[cBPaEf@eApCaBtCwD`AsUbHq[^gDiJkFaQ{OqMwOuBkA_FeFy[{b@c@sA^_AbNuKlAU^Z{ClCn@fCiDcGsAeHqAuDKkDp@{A_@Yc@xAT?A_AyBsLkIaLcAhAiCWeEhAcFjGiBtI_CxCaC|@sA?yAYwFnGkCEeDcBiBeEk@uDgAoVsBuFgEaGcBOoAtDpC|CCbAaVcGkEoDgAcCy@sEAy@dAmAu@cBYwBZ{D_@iAuCY{EmEoA_@o@cBmK{AqB}DmDxAc@nAH^ViBM{As@u@uFh@oFcAkAsAqBmEaHoIcHoHgAN{B`DoAH}CgBwDAwIaGcAxM	65.88000000000001	7311	Mt Coo-tha summit #90	0	0	FALSE	2	Ride	2023-03-22T22:17:38Z	2023-03-23T08:17:38Z	-27.43298663	153.03711173	(GMT+10:00) Australia/Brisbane	657.1	0	FALSE	Ride	9402918582	9402918582	36000	everyone	10	128.4	169
46	37641772	1	1	22.8852	0	FALSE	FALSE	20.7426	3493	83.1	4.8	-27.433373	153.03315	f74278dc-8e0a-4b64-8eae-c525a7ecbffb-activity.fit	FALSE	FALSE	b10550734	FALSE	FALSE	FALSE	8767433574	5	FALSE	a8767433574	2	d}egD{qhe\sC`DiCdCoJxHSRBHCNo@l@oA|@sJ|HgDfCo@TuQpNCT[\?l@g@h@AFL^I@?ZGJSLUb@mJrEmCbAkAv@{CfCcD~BeE`DuD`CkHxDeE~AmHpBuUpEcA`@aBdAk@NcABqBs@w@EuKpAoGbAcJdAyIbBkA^qHxCgEtC_@NKRyBSc@?OF[EqE`@?XH^Qr@mAj@aAdA}@jAqDpCwA|@qB`BiEnEs@~@_CzDmAhCuHtSoDhJwBtDiAnAK^@n@CJ[\kAz@mE`CiBv@yAVsFbCqCd@cCNeCEgBQuHaAYKmDEwBOmPyB{FAeCRaCb@u@XMPg@rDGzBUfB@EU?UQ?iBQS{MzIuBpB{ArBkArBkApC{@t@iAvAcAp@kBr@eATwC@_FRmBZcJtC_B|@kD[i@XoAPMJo@|BMRo@OUQ[q@SGQBeCbAaAv@m@LKN@j@g@RInBg@rEBj@GlABj@Tz@h@jAEh@B^h@vBUf@u@dA_@Py@EIGk@{AYE[By@`@MLc@rBe@l@o@Ho@CsC`BuCj@oBv@a@^s@bAsArA_Al@k@@UJk@~@g@RgAx@q@Zi@`@q@x@aCbAgBnAiAn@sAbAi@AsDrBuCfBgBpAMP[v@qB~BOd@e@r@Kf@?JLLTe@Co@k@kCs@eCm@}Co@gA_BsBEWQOUa@EGEB?GW_@YSu@cASM[ZETKD}@GmBU}BFk@b@eAbBeAjAkBdCU~@s@fEWdAWl@gAvAaB|@i@PoANg@[s@?uBjCqCbCwANkA[{Aq@y@s@u@}A_AgCa@aCIsC@yBKsDOsCa@yCuBwFwBaDgAqBg@Q}@Nm@t@GRG|@Wn@DRdA~@|@`AHb@GZcBg@}BWuA_@c@SkKqCi@W_As@w@{@i@y@s@mBaAwF@WHQn@[Hi@I[g@k@MYUgDLaBL]BUAa@MUc@O{@D{@Gk@u@i@YuByBc@QeAQQW?a@@BQKAc@w@I_B]}@BUUqBOeASaBeCWo@eBh@eAx@U~@@LRJHALSLoCYu@e@q@e@IsABmBj@_AD{C[y@We@_@i@w@sAwCe@w@gD_DoAaBe@mA_Ai@uCcDi@}@[W[E]Ja@f@}@zAe@b@m@Na@Ak@QaBuAWI_AJmBE}GiF}@]KTo@hL	54.864000000000004	3263	ODO 457	0	15	FALSE	2	EBikeRide	2023-03-24T04:25:39Z	2023-03-24T14:25:39Z	-27.562117	153.076275	(GMT+10:00) Australia/Brisbane	158.6	0	FALSE	EBikeRide	9409261547	9409261547	36000	everyone	NA	NA	NA
6	37641772	1	1	17.4132	0	FALSE	TRUE	69.421	15769	276.9	4.8	-27.43321489	153.03301552	2023-03-25_03-58-29_b9c71202-0cec-4741-8d35-343c2c4d63d8.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8772226698	10	FALSE	a8772226698	2	j}lfDex`e\rAiNtIbGvD?~CdBnGsDnWz[`NLnA`Co@~BVeB~CyAbC~DtKpAd@nBzMjHW`FpAnEeAhB|AnHrC|DtXnHPy@oCyC`AoD~@KxEtFnClHlB~ZbChFjDtAxB?pFqGvIoAlDuLxHmJrF\NtCjGjJcCpCc@jElA~QhG|RxZla@|c@pd@_@jFdBhEdLhGqFjWcAzU}I|Ik@tVbAnBqBjLt@CCkAiCXyDuCcJdFuIvf@tFvRRtGjHbB`JvIdBxDzEdF`NzMfKjGMhElBfCR`Hl@@b@kEy@kCdAz@PeCcRsMc\}]oHiEkIe@}@qBPgIuE}GoFq@wTjH{HdGiEjKe@dE~@tHoC~HgGhCbAbFk@fDnApEkF~FlBrHsE|C_BrF`@pB`KzJ}DtUtBpXrCnDnVf@rIvIvBH|RiPtGgK|IkCzAcO~GyIjBuUlBUfFbE~SaKFuGzBgMaRsMe\c^eIqEaIg@}@mCRkHmE_IpKym@jKiGnCvC`DWJhAy@NlBwK{@oCj@iVrI_Kt@}TrIaa@dF`D`HpMvGpAn@sBrHt@fCsAxFDzAcA`BoFpBTpEaIcAwB|E{EeBcAPeHvCaD}Gum@u@sXfDqMjN}NtZaMjFpAbDlKrDt]mBzL}FhDtM|TpChB~AhJxFhJ@rJiAhEcLxL?rJiAfF_BxAo@`Mb@vAbGhCaDxTs@nTlGlRiCbYjC|B|RbItE[j@eEpIuOnF`@tBqTzHcIpBOlMiK\aCdPyOrRuVvJoFnBgEsAym@`AiLw@kFdA_Ee@{KPzHm@Nh@KH}NuGoIQaK}o@mFw@bHgElEl@zDI~BeG|RbEbL`EbFYfFeClGgCGf@iGoQQiJ{D_KuK{BmJeBw[Cqb@{A}MsEgMuGoH_LoCcJvEuDs@sFhBiBkMaCmBF_B|EmGjTcK}L_NiFqD}@`@nA{Kq@gGpA}P_ObJwI`NkFhEaRhBkMvEqHVqArCaBwA_HvCsAnNhB`KgAhBqA\oCkBsBjEkMnD{D|D`C|@lAgBiCtBkA}@_DjA{^dUgHxHeAdEVhDhD|LlIvOfWz^pCjCp@g@Yr@`CMjF`Gx@mAq@G`@d@tBmDmBuFwCw@cHlGc]me@kIyPqCsMx@eDgA`An@u@gC_MgIcLaAvA{Ek@uBjAcFhG_BbIsCrDgH^kFfG}BJsDiBaCgFoBk[{HwN}AOiAzDlCzCM|@gUmFwEqDoC}JfA{BkAgEHyFwCe@wHmFk@mBcL}AmBoDaDrAShBj@wCqAgByFh@{FgA{Vk[mGpD_DiBmDDaJgGeAxM	63	14353	Mt Coo-tha summit #91, River loop #13	0	4	FALSE	2	Ride	2023-03-24T22:24:46Z	2023-03-25T08:24:46Z	-27.43321842	153.03296679	(GMT+10:00) Australia/Brisbane	896.7	1	FALSE	Ride	9414294760	9414294760	36000	everyone	10	115.5	172
0	37641772	1	1	0	0	FALSE	TRUE	0	3922	NA	NA	NA	NA	2023-03-26_02-15-13_086a47aa-8c83-4020-976b-4a18c709a728.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	8777786148	5	FALSE	a8777786148	2		0	3922	Strength and stability exercises #81-	0	0	FALSE	2	Workout	2023-03-26T01:09:00Z	2023-03-26T11:09:00Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Workout	9420232727	9420232727	36000	everyone	NA	73.4	137
0	37641772	1	1	2.3292	0	FALSE	TRUE	2.525	3904	NA	NA	NA	NA	2023-03-27_02-50-32_00f7c775-6f71-43a2-9f03-791657ee2360.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	8783962706	4	FALSE	a8783962706	2		0	3904	Indoor pool swimming #42	0	0	FALSE	2	Swim	2023-03-26T23:38:59Z	2023-03-27T09:38:59Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Swim	9426784791	9426784791	36000	everyone	NA	114.5	139
1	37641772	1	1	19.519199999999998	0	FALSE	TRUE	39.793699999999994	7908	276.9	4.8	-27.43318367	153.03313239	2023-03-27_08-49-19_04bfe80f-c030-4e63-a278-d5c604f7a9be.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8784692783	7	FALSE	a8784692783	2	frmfDk`ae\tA`A`AD|@_@xAcCdAGjExFjBpAp@jBxErEbCfFlAjAlFr@rFq@n@v@TbBc@rBU_@b@wAbDyAtB~DvK`Bn@pBnBh@hE`EvBRfAdBWtDz@hEsAbBv@fEtA`ErD`D`OfElFn@Lw@uC{CnAgEvAH|E|GnB`GdAhWx@zDpC|DnGz@|EqG`EHhBq@lCsDnAuH`KcLjADdB~AzBhHfCnDFr@aCrCk@nCH`AXHl@xPt@fDvBlGfBvEb[za@tD`EbCtA`LjNrLzKN^m@fEd@Xn@dD`MpGgGfVw@xVgDvE{D~CQ|Db@X@h@k@tJ\Fw@`BbA`Ce@hBGxC}@nCLb@l@YBcAgDJgAuBgB[}Af@_GlEsA|CcGt_@h@xDnE~MBzE`@jA`H`A|InJ|AdElChApAxCfFnDjFlH~DjAbElDj@xAk@`CrBjCv@tD_@tBn@@vAcJ[aAoJkIwFkCkGoI}EyCwAuCgCkAyBkE}AwAwCqAiC}B{FL}Au@iAeC`@cE]qCcEkFoEq@uJvDyH|AiJlH{EzMC`C`AlFMnAaB~Bk@lDeEfA_AfAnAfEm@rDhAzBHnA}@fBaDjBWdBtBtCJnA_AtAgD~A{AtEDzAf@fAhD`BtCbDp@fBIrBmBnGs@rIt@lPp@|Fl@zA|BdBtVb@nI`JnAChDoBnGqIjEmBvAiE`DeDvA_ApEUxA_Bn@cDAyEX{Av@sBjF_GvAuS^cAz@e@dAPzBpDjARhFwA~D{DzEeAd@u@ZiDUiBp@g@lAiI]{AaLuJyCeAmGwIaFuCeAgCmDuBiBwD}AsAyCkAkCuB{FAkBm@q@iB^}HoDaEm@yCnAmHdE_PhCgSdD}CpEmBxAf@l@zBtCA@p@c@V`A}Df@iFy@wBr@}A[o@l@uIC}@][RiEbEyDjCkD~@sUdIu`@mJiFwNoMgP{R}BoAsDuD{\cd@]y@Fo@rG}FdFqDhAOd@^yCfCr@nCcFyJoB_JUyBj@}Ci@AQlAXAJaAaCyLwFuJyAAWe@s@tAaEYgC^gFfHoAvGeBjD{CnB{D[iGvG_CSgDoB_BoDq@cEg@oQe@kDiBeFiE_Go@Qe@?y@lA_@rBnCvCGz@yUwFqCmBqB{CsAyGfA}Bu@wAYeD^aCo@uA}BUsEaE_Be@q@oBaCg@eG]eCiEwCjAi@n@CfA\MX_CMsAi@k@{Fr@{F}@gA_AaC{EiQgSaATsBrCsARwCkBcECqGgFcAYkAxL	62.352000000000004	7339	Mt Coo-tha summit #92	0	0	FALSE	2	Ride	2023-03-27T06:35:38Z	2023-03-27T16:35:38Z	-27.43466789	153.037529	(GMT+10:00) Australia/Brisbane	653.7	0	FALSE	Ride	9427568340	9427568340	36000	everyone	10	123.1	165
0	37641772	1	1	2.142	0	FALSE	TRUE	1.95	3275	NA	NA	NA	NA	2023-03-30_01-41-35_bcad4e27-51c6-4a13-a37a-38cfb58e9a0c.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	8800670181	2	FALSE	a8800670181	2		0	3275	Indoor pool swimming #43	0	0	FALSE	2	Swim	2023-03-30T00:05:08Z	2023-03-30T10:05:08Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Swim	9444338505	9444338505	36000	everyone	NA	130.9	148
0	37641772	1	1	16.318800000000003	0	FALSE	TRUE	18.5473	5120	39.8	4.8	-27.43318257	153.03313985	2023-03-30_23-34-09_cae9100d-f9b1-4cef-9f2c-1de37a68a95c.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8805701150	3	FALSE	a8805701150	2	bjmfD{_ae\t@\vAChAGpBxAdALnAa@zA{B\[t@@RPl@lAdCxCtA|@Zz@`@l@nElEvBnEjAtA`G|@jAOfAa@vADx@~@\tAM`BS`@UQ?UP}@`@q@|@i@tAUNf@dBtCjDb@\Vr@GtCb@?b@TNRt@v@Nh@VdCvBn@Xl@r@tA@b@PXf@l@d@UnCJpBCf@H`@\f@It@_Ax@?n@xA`Hn@tAbApAfBhAdGlA~G~BzBRrAZDe@G_@sCoCTu@Dy@La@f@{@n@Gh@^h@|@fAjA|A~BhBxEh@~Cp@hKDfFh@rCd@~Ap@zAt@`Aj@XdCz@dBCvCeDxAyBv@CL^XJnAO~Ai@nA{@j@s@j@eB~@}GfCcDnAoAnCyD`B^t@FpA`AV|@Dl@RVEt@f@jAbDnEELLL{@`AsAfCUnAGtARP@bAZjDJrCA|BHv@~@rDzAhCRrBzAdE`@x@|GtIrF|H~FlHpArBhEfE`CvApHxI|BzCLBGKIHMKoFoGoAgB_BiBgC}AyDcEgBsCcIwJqEyGgGkHqBaGM}AaB}C}@iEAsCg@uJUaA?gA\aAt@wAh@o@Ts@M@LMk@}@a@_@aA{Aw@s@X[MCg@gALuAJUPH@MUDk@[m@@SSW@KLo@c@@\oBZILc@JSACT[LoBrCa@BKG_@LDBDEYc@h@f@IE@GZIK@Cb@i@r@Y~@e@zDYfAg@dA_AfA_BpAm@TuA?c@IAUOGw@LmDnEeA|@yAF{@SmBq@o@k@}@oB{@sC_@kCKyG[wHc@cD{AqEWc@wAoB_A_Ac@cAo@Sw@Hg@`AIjAWp@HPpA`Aj@x@L`@Of@gAOcB_@oDoA_BQ{Cq@iCy@eBgAyAgBg@cAg@aBy@iE@i@t@k@Ni@G[u@gAWwBD}AAo@Ro@q@y@oACc@Oi@u@o@]kBmBi@]gAWOU@a@UGAc@cDg@{@@MQcD_@yA}BY{@MI`@lANDCMGDBQFDVj@V^_AcA]}@U?wAd@q@f@[b@Of@AZPLRIJ[J}A]iAw@iAcBGy@h@_BVmDc@o@Sc@Yi@s@gByDi@y@{EiFi@oAw@a@_A{@}AkBkAcB}@FoBxCk@Zs@Hu@UoBwA{AD_BIqGgFeAWe@nEYdF	46.440000000000005	4092	Test ride #1	0	0	FALSE	2	Ride	2023-03-30T22:06:36Z	2023-03-31T08:06:36Z	-27.43268882	153.03591657	(GMT+10:00) Australia/Brisbane	117.2	2	FALSE	Ride	9449646949	9449646949	36000	everyone	10	107.6	157
3	37641772	1	1	19.2204	0	FALSE	TRUE	42.5418	8321	276.9	4.8	-27.43319981	153.03300606	2023-03-31_02-59-35_31b0359c-05d2-470a-9070-f2e85c68e501.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8806237812	4	FALSE	a8806237812	2	r}lfDmx`e\lAcNxAd@jG|ElDE|ChBtAOtBuC~@O|IjKhFlFdE|GhF`AhGi@dA|BKrB[PMi@X{@dD_BxBdE|KtAf@fBzBv@dEvDrBPh@lAa@lBFlBnAhDeA`BDr@vAlGxBbD`CxArU|FBgAmCsCh@kChA}@|@^nEfGnBzFbBnZdDrGzFlA`G}GhBVdE_AhCwDrAkHzIkKxEtA\d@CdCfF~H}CzFz@nS~@rE~AxCVxCbBtDtZda@`I~GnOvQvI`Ie@|EzAdEfLfGgF`WgAlV}CzDwDrCWrAIzBl@pAq@hJZZi@zA|@vBm@bG}@bDp@IDcA{CNgAqBuA]{Bl@yFbEuAtD}Fp`@`@dDnEtMG~DZrAx@l@~FbA|IrI`BxDlCrAhBdDdE`CxFxHdJfFz@~Ak@hCpBnCj@bD[~Bh@B|A}IK_AwL_KuD}A}FuHaFaD_B{CsC{AeBmDkB_BqHgEeFJ_Bq@}@oB\wF]wBcEuFkFs@sJvD}G~AsJtH{EpM@hDh@vG}A~Bw@pDiDn@sArAHhA`AzBk@vDpAtDq@tBsCfBi@rAPjA|A~AHrAk@dAwDxBw@tA_@fCb@`CpDxBnCnCx@fBArAqA~DiBjMdAxPn@jFn@zApCbBnUb@jJbJtAG|CkBnFgHnFwCx@yAViBtDwDtAo@xDKjBuBh@iEE_Dh@aC`HeJ~@eRd@{AjBYjCfDzAZ`FuAfFmExDu@d@w@V_DWkBv@q@pAkIUoAgJaIuFmCyFsHiFcDwAyCuCyAiBsDsAmA_IwEaFFyB}@u@{B\wEO}A{C{Dm@yBrIgj@~@aCbGoEzBu@zA`@dA|BdDSA|@}@RfAsDh@qF}@iCf@oAa@g@r@kICiA_@]T}D`@gApCcB~CgEv@kUjIw`@oJkF{E{DiJ_JgMmOkF_Eo_@kg@Wu@Nu@lCeClIcHfAYr@\yC~Cr@fCyD{GyDqO@iBt@_Bg@GQxA^EB}@aCwL_FiIgCyAo@hAoFa@mBfAqErGqAvGwAtCaDrBiEQyExFgBj@mEkBsBsD_AsEAqFiAcOcBcFwE{GaBOeAbElCvCM|@kUoFeDwB{AiC}A}G@s@`AkAuAmF^yEgGu@lJ`AfGqA}F{OsAGqA{DqAYIEy@zAcAL[a@rA}DlDc@lGrSfCzGiG|@yFi@uEiEmBo@m@oBuKmA{BaEuCfAo@lALd@\WFsBcAqByFf@cFm@oAkAgCcF{PqRy@@qBnCaB^gDkBoDD}IgGgAvM	62.06399999999999	7968	Mt Coo-tha summit #93 Brisbane Showgrounds #1	0	0	FALSE	2	Ride	2023-03-31T00:12:35Z	2023-03-31T10:12:35Z	-27.4329813	153.03290614	(GMT+10:00) Australia/Brisbane	691	0	FALSE	Ride	9450204499	9450204499	36000	everyone	10	135.3	178
179	37641772	1	6	32.857200000000006	4	FALSE	TRUE	80.8158	10481	63.2	-2.7	-27.45011149	153.03345069	2023-04-01_23-48-26_a50d1841-d101-4c3f-adda-f32ebc4033ee.tcx	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	8815961484	7	FALSE	a8815961484	2	vhpfDmr_e\Fr@m@bAjBzDd@zIcBxAc@hImAjGYbF`B~IGt@x@`CpDjClP`BS?lTqAtA|Ah@zE|AhDtFzEvBJtPuDpNqAx@k@f@gAq@uAxCsUnCmGfYaFzAv@tB}BmAmCxBaDwVw]qCj@cLgCkEwCeGs@iGmEAiGkEsFdAiBfo@_Arj@j@~`@|OzGZTh@o@dH}AfAAhHk@nGJhBfC~E?v@iAnImIlFhB|DlAk@dCcD~HaZn@cAzBkTxAqEz@e@~ECnZkGlCiBfJ}KzFyEhAOOUpH|EKpGZxDuApNwAtDeCs@qDx@mCpEGhAD|@dYlWVbCkA|a@T~G^HFmBs@gF|@yc@Z_A_BeBc@eFgB~@kAlCgHvGaFnLuSjVkH|@kGe@_Ah@}@dCS|H|@|Ja@dKkA|JxAhR{AvEo@lKn@t@lOpBx@dB_@rTcFnNm@j@{BEcGsDcDSkGgDw\_VoF_HGaByBqBcDBkIwJkReYyCyIrCiCYo@gBPwOpMuElBkCV{j@gG_GaEoAQ{@mAYcBNuEsAcMGiP_@KIpTlaCnlFvCtEbLlZdLnWpG|GbIvDtIr@rOsA|HXpGpB~OtJf\hHxFJpNiCxDLnEhApFxDxH~LpEzD~b@lQnFrDtHzKpHhVvAhBtBfAxY~D|c@vDrJ@pPiAzId@nInCf\hSrIhCjG~@nRp@bh@hFhB]vC}CnD_B]tMoVkEi^{DiPg@aOqCyH{CuVkPuIoCsHe@gSjAmJIi`@mDy[kEgCmA_BoBsGaUuCoFwDqEeEsCyd@yRmD_DeIcMsFwDkEgAaEKeOrCqFSs[aHgUgM}J{@_NnAmJa@cIoCcHaG}CoFsTsk@_H_Ns~BmpF[qOsBoHuEmFeLuDoDiCwCiFuEkQcOgLoFiA_EuDmA{E[gLcAsCkF_DgE_EaMiHwAqB_@{Cv@{MhFaPPmFi@kC}EsFYqK{A_Kq@{T|BoND_TwKop@kEsQwIwV{RuaATk@nAM`LhAZlB_AhJg@jCoBtDgDdDcMxFeIjG}DpAoF\_UmCmGPcIhDmLbLuG|BuFPg`@yAoE`B_FbFsCbBmE`AwE?cE_A{DeCyQsWeBg@cAb@Q`Bh@tAnC|AvKhKhIxFrFvAtE@lEaAdDkBlFeFhE}An`@xArEQnHgCxLoL`GkClH_@`UnC`FWhFcBdIkGjLoFrDmDfDiI~BgQF`T}G~Ii@lCjH~]pNtc@hNdy@MlSyBrOn@lTxA|IRjIzFjI^pBoAvKiD|Ju@zMNzBvAjCvKhGdFrEdExB~ArB_@y@hNvArF|CxQyB`GpEc@tA_HjJm@?q@kB	77.796	8855	Tour de Brisbane 80KM	0	162	FALSE	2	Ride	2023-04-01T20:51:48Z	2023-04-02T06:51:48Z	-27.44950096	153.03035784	(GMT+10:00) Australia/Brisbane	646.9	2	FALSE	Ride	9460425623	9460425623	36000	everyone	10	150.4	178
0	37641772	1	1	0	0	FALSE	TRUE	0	3314	NA	NA	NA	NA	2023-04-04_02-30-30_23451f56-a4e6-42bc-b22b-727bdef27879.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	8828300365	3	FALSE	a8828300365	2		0	3314	Strength and stability exercises #82	0	0	FALSE	2	Workout	2023-04-04T01:32:47Z	2023-04-04T11:32:47Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Workout	9473436821	9473436821	36000	everyone	NA	71.4	130
0	37641772	1	1	0	0	FALSE	TRUE	0	4198	NA	NA	NA	NA	2023-04-05_02-53-11_107344ed-d3b2-4760-8bfb-5ea194f8ec94.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	8834542219	4	FALSE	a8834542219	2		0	4198	Strength and stability exercises #83*	0	0	FALSE	2	Workout	2023-04-05T01:41:30Z	2023-04-05T11:41:30Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Workout	9480000777	9480000777	36000	everyone	NA	69.2	139
