Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
5639539798,"Jul 17, 2021, 3:55:09 AM",Kelvin grove to nudgee beach by e scooter,Ride,,7806,40.63,,,false,,,activities/5639539798.gpx,,,7806.0,7353.0,40634.30078125,11.100000381469727,5.526220798492432,194.69448852539062,196.09449768066406,3.700000047683716,45.29999923706055,33.29999923706055,-0.00344536523334682,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.205521583557129,,,,,,""
5788662078,"Aug 14, 2021, 1:28:28 AM",Herston to sunnybank,Ride,,4021,18.97,,,false,,,activities/5788662078.gpx,,,4021.0,3666.0,18974.900390625,17.899999618530273,5.1759138107299805,211.6718292236328,180.07183837890625,6.5,83.5,18.0,0.16653579473495483,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.718950271606445,,,,,,""
5859970711,"Aug 27, 2021, 4:17:32 AM",Windsor to Houghton bridge to test tape treatment,Ride,Got 2 magpie attacks on left ear passing Windsor park.,10257,55.82,,,false,,,activities/5859970711.gpx,,,10257.0,9328.0,55825.3984375,13.899999618530273,5.984712600708008,181.03126525878906,181.03126525878906,3.799999952316284,28.700000762939453,9.800000190734863,0.0,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,466.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.442663669586182,,,,,,media/52386e41-5226-42c6-962d-eb9537574fc8.jpg
5945945491,"Sep 12, 2021, 3:15:53 AM",Windsor to nudgee on Sergio's bike,Ride,,11743,33.96,,,false,,,activities/5945945491.gpx,,,11743.0,9394.0,33964.3984375,11.699999809265137,3.615541934967041,72.36945343017578,73.76945495605469,3.4000000953674316,28.700000762939453,9.5,-0.004121962934732437,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.892310380935669,,,,,,""
5982826824,"Sep 18, 2021, 11:05:39 PM",South Bank to nudgee,Ride,,9581,41.62,,,false,,,activities/5982826824.gpx,,,9581.0,7469.0,41625.1015625,13.199999809265137,5.5730485916137695,192.99545288085938,195.39544677734375,3.200000047683716,39.29999923706055,15.600000381469727,-0.00576575193554163,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.344546318054199,,,,,,""
5983122004,"Sep 19, 2021, 3:41:05 AM",Nudgee to windsor,Ride,,2488,15.64,,,false,,,activities/5983122004.gpx,,,2488.0,2399.0,15639.7001953125,11.0,6.51925802230835,41.371826171875,30.171825408935547,4.0,28.700000762939453,9.100000381469727,0.07161262631416321,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.28605318069458,,,,,,""
5992949989,"Sep 20, 2021, 9:37:23 PM",Herston to Kelvin grove qut 2 loops run,Run,,4006,7.50,,,false,,,activities/5992949989.gpx,,,4006.0,3947.0,7503.10009765625,6.800000190734863,1.9009627103805542,143.8743133544922,150.4743194580078,16.600000381469727,64.5999984741211,36.599998474121094,-0.08796364068984985,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8028.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8729655742645264,,,,,,""
6004096334,"Sep 22, 2021, 10:52:23 PM",Herston to qut Kelvin grove 3 loops,Run,,5245,11.01,,,false,,,activities/6004096334.gpx,,,5245.0,5142.0,11013.0,5.400000095367432,2.1417737007141113,207.01544189453125,206.31544494628906,16.600000381469727,63.79999923706055,33.70000076293945,0.0063561247661709785,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11678.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0997140407562256,,,,,,""
6055452487,"Oct 3, 2021, 12:19:07 AM",Toombul to redcliff,Ride,,16632,53.26,,,false,,,activities/6055452487.gpx,,,16632.0,8378.0,53268.30078125,11.800000190734863,6.358116626739502,117.10358428955078,116.40357971191406,3.799999952316284,20.600000381469727,22.5,0.0013141024392098188,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2027597427368164,,,,,,""
6070803350,"Oct 6, 2021, 6:33:15 AM",Windsor park 5 laps,Run,,1513,2.43,,,false,,,activities/6070803350.gpx,,,1513.0,1493.0,2434.39990234375,2.700000047683716,1.630542516708374,29.640453338623047,29.440452575683594,2.0,7.400000095367432,13.100000381469727,0.008215576410293579,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2522.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6089887619018555,,,,,,""
6070986527,"Oct 6, 2021, 7:20:34 AM",Windsor to herston,Run,,3296,6.94,,,false,Taped right hamstring. No discomfort during run. No biting midges.,,activities/6070986527.gpx,,,3296.0,3296.0,6943.60009765625,5.900000095367432,2.1066746711730957,17.791593551635742,17.791593551635742,5.199999809265137,16.899999618530273,8.5,0.0,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,59.0,0.0,,1.0,6977.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1066746711730957,,,,,,""
6090579077,"Oct 10, 2021, 3:20:33 AM",City to QLD tennis centre,Ride,,16267,55.65,,,false,,,activities/6090579077.gpx,,,16267.0,9516.0,55656.1015625,14.600000381469727,5.848686218261719,440.3995056152344,439.6994934082031,5.199999809265137,62.79999923706055,15.600000381469727,0.0012577237794175744,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4214115142822266,,,,,,""
6105760114,"Oct 13, 2021, 6:43:14 AM",Windsor to EJS,Run,,3245,6.24,,,false,,,activities/6105760114.gpx,,,3245.0,3049.0,6243.60009765625,4.800000190734863,2.04775333404541,43.855712890625,40.95571517944336,5.900000095367432,28.700000762939453,15.5,0.04644756391644478,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6316.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9240678548812866,0.0,,,,,""
6134659919,"Oct 19, 2021, 6:11:29 AM",Windsor to Kelvin grove,Run,,4596,10.43,,,false,,,activities/6134659919.gpx,,,4596.0,4444.0,10429.599609375,5.800000190734863,2.3468947410583496,85.2372055053711,85.33720397949219,5.199999809265137,63.20000076293945,37.0,-0.0009588095708750188,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10674.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.269277572631836,0.0,,,,,""
6148682073,"Oct 22, 2021, 5:27:34 AM",Windsor to toombul,Run,,4149,9.85,,,false,,,activities/6148682073.gpx,,,4149.0,4076.0,9853.0595703125,6.712011814117432,2.4173355102539062,63.945865631103516,64.14586639404297,4.5,28.700000762939453,14.91759967803955,-0.0020298263989388943,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9950.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3748035430908203,0.0,,,,,""
6158045660,"Oct 24, 2021, 3:42:06 AM",Windsor to redcliff,Ride,Elastoplast taped right and left hamstring,15989,63.11,,,false,,,activities/6158045660.gpx,,,15989.0,9668.0,63115.390625,13.807812690734863,6.52827787399292,197.94847106933594,196.64846801757812,3.0,28.700000762939453,11.446822166442871,0.0020597195252776146,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.9474258422851562,0.0,,,,,""
6172627988,"Oct 27, 2021, 6:25:31 AM",Windsor to kc,Run,,4516,10.53,,,false,,,activities/6172627988.gpx,,,4516.0,4478.0,10533.9404296875,4.981982231140137,2.3523762226104736,85.1482162475586,85.1482162475586,5.199999809265137,63.29999923706055,23.704341888427734,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10757.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3325819969177246,0.0,,,,,""
6190331816,"Oct 31, 2021, 2:25:11 AM",Windsor to bulimba creek,Ride,,17233,63.90,,,false,,,activities/6190331816.gpx,,,17233.0,11518.0,63903.3984375,15.962499618530273,5.548133373260498,557.00732421875,555.9073486328125,5.199999809265137,82.9000015258789,36.056339263916016,0.0017213481478393078,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7081992626190186,230.3000030517578,,,,,""
6204837457,"Nov 3, 2021, 5:58:45 AM",Windsor 2 JSB,Run,,5114,11.37,,,false,,,activities/6204837457.gpx,,,5114.0,5007.0,11372.169921875,5.68603515625,2.271254301071167,64.68133544921875,64.68133544921875,4.400000095367432,28.700000762939453,13.064253807067871,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11467.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2237329483032227,0.0,,,,,""
6222615595,"Nov 7, 2021, 3:26:15 AM",Mt Cootha summit,Ride,,12789,38.82,,,false,,,activities/6222615595.gpx,,,12789.0,7423.0,38821.23828125,15.6201171875,5.2298583984375,519.724853515625,517.8248291015625,5.199999809265137,228.60000610351562,16.617029190063477,0.004894228186458349,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.035517930984497,0.0,,,,,""
6248934480,"Nov 12, 2021, 9:03:32 PM",Kedron parkrun,Run,,1816,5.11,,,false,,,activities/6248934480.gpx,,,1816.0,1816.0,5114.580078125,5.410009860992432,2.8163986206054688,5.427067756652832,4.727067470550537,9.600000381469727,15.100000381469727,3.140718936920166,0.013686362653970718,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5121.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8163986206054688,0.0,,,,,""
6254841478,"Nov 14, 2021, 3:11:24 AM",Windsor to redcliff,Ride,,14503,63.45,,,false,,,activities/6254841478.gpx,,,14503.0,9504.0,63457.44140625,12.8984375,6.676919460296631,184.35401916503906,183.25401306152344,3.200000047683716,28.700000762939453,27.888092041015625,0.00173344521317631,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.375470161437988,236.1999969482422,,,,,""
6267545964,"Nov 16, 2021, 7:53:54 PM",Mt Cootha summit,Ride,,5762,30.70,,,false,,,activities/6267545964.gpx,,,5762.0,5638.0,30708.740234375,16.814062118530273,5.446743488311768,362.47821044921875,361.3782043457031,5.199999809265137,225.3000030517578,15.056158065795898,0.0035820421762764454,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.329527854919434,0.0,,,,,""
