achievement_count	athlete.id	athlete.resource_state	athlete_count	average_speed	comment_count	commute	display_hide_heartrate_option	distance	elapsed_time	elev_high	elev_low	end_latlng1	end_latlng2	external_id	flagged	from_accepted_tag	gear_id	has_heartrate	has_kudoed	heartrate_opt_out	id	kudos_count	manual	map.id	map.resource_state	map.summary_polyline	max_speed	moving_time	name	photo_count	pr_count	private	resource_state	sport_type	start_date	start_date_local	start_latlng1	start_latlng2	timezone	total_elevation_gain	total_photo_count	trainer	type	upload_id	upload_id_str	utc_offset	visibility	workout_type	average_heartrate	max_heartrate
10	37641772	1	3	22.9068	0	FALSE	FALSE	41.189699999999995	9203	28.6	3.4	-27.1952839102596	153.107360880822	2024-06-08-230835-WAHOOAPPDROID8C54-95-020240608-444638-4el9fs.fit	FALSE	FALSE	b10387460	FALSE	FALSE	FALSE	11607830060	11	FALSE	a11607830060	2	r}lfD{x`e\`A{MeBa@qNwAeAB@{A_@[IFmGoGJYW_@T_@Xn@e@f@aB_By@uAkJgAU?SZsBOyMyAyGgAiBq@gCXqAMkGuBaB[gDoBKSTS{AmCuDgMw@{CHu@w@a@Ds@QYVeEJQf@E_@HKMDa@WGC{@oC[MQh@yKqSqOuAsCcAiAR_AEUu@mAeAo@f@qD~@gBr@sLb@kDT_FSMCY\i@`@sEd@{A@yDWwAu@sB{CkFc@{Ae@@_@m@k@Vu@eCv@dCj@W\j@ZO_AcAsFuLeC_GkAkBiBs@Q_@y@{DF_@`@SAmBc@_APyAu@uOo@wATgAEkBkAsSc@kCgAeBySeS}@a@{A?gRxAcDHsBi@gIl@Wm@i@{Eg@uKw@iEm@mJ][aLqEu@HgA~A{@J}Dq@aQsEmIi@cAWY?mAt@{LbBcCNsDGkHgAiJyDkDu@}Hk@sK^{BSq@g@OaAZ_A|@o@d@`@`@`DDzGOd@[PSKk@_B]a@{OwCeLqAwBFsF`AcHlDwOvLqBbA{@jAuCbC}B~@aBnBkBzCaCdJq@`Hc@~A_@rCsBnU_AlGsB~E{A`C}G~EcGvBkG~@uXlCkRzC{CdBD`@~@lAL|@eArCe@IYoAmAoAsE]_A\yDvDcBxBaBtDsBlK[fEm@dVq@`FObMP`@SfA~@d^IzEwA`HuAfDuAbC{D`EiD|BuC~@{K|@uJS~AlNRVRGBSOK}ANQ`@DXTLLMUsB_AsEsKwAaABuBn@sAEeB{@uBsCgAWeA?uPxBmHxAuZrJkHpCuBfBqAhCc@~C@tESV{ABYWKREi@UU{@RgCEWUYD[q@_@AuCpCqAp@_DBqAaA?sCY]{LtD{F\aCQsCm@mYcIeEqCeDqEcCyB}A{@}HeCaEiCwCcDyKsOuEuIqGgNcSq]KIw@`@e@EmEaDu@MZ{Cd@aAdAu@jAYZHNh@Wb@UBaAe@w|Be_BmDqCHUf@Az@b@Lp@cBzEAUDGAVX_@dAgD?g@MY_Bw@eIk@gC}AeFwEgA_CyB{BwBaIsDaUDeBi@kAGsAYq@wBwMe@wAFYnBsAZy@d@aI\uB@qAKSkn@sGkImAiO_BoEa@g@HoDs@i_@aEsEc@w@HsBi@wl@mGm@Su@s@}LiTmAo@kC_@wOsAqIqAec@oEuIqAkUaCkADyBk@ae@gFgf@iFcKy@[xD[|BZd@pBnAfAzA	47.0088	6473	Morgan's Seafood Market #11.1	0	3	FALSE	2	Ride	2024-06-08T23:08:35Z	2024-06-09T09:08:35Z	-27.4331321474165	153.032989511266	(GMT+10:00) Australia/Brisbane	154.5	1	FALSE	Ride	12387914440	12387914440	36000	everyone	10	NA	NA
1	37641772	1	3	22.1112	0	FALSE	FALSE	40.562	9062	28.6	1.7	-27.4331303033978	153.032989511266	2024-06-09-031814-WAHOOAPPDROID8C54-96-020240609-435936-vawr0m.fit	FALSE	FALSE	b10387460	FALSE	FALSE	FALSE	11608421206	9	FALSE	a11608421206	2	hs~dDmdoe\cHkGgAi@Gi@Zw@ViBZIvCb@jOnAhdAfLpAIlBj@t]nDjg@~FhFTvF~@vKjAdAXd@^fLtSr@v@l@RtQzBj\lD|@EpA^bVnCfSfB~JtA`eA`LFJCpB[fBe@dIa@bAiBjACb@d@xAhBhLb@vAHrAf@nABh@ClApDnTv@`D~@xC~A~Ar@`Ar@~A|EpElBjA`Dx@fBNxAt@laCzbBtAj@\i@Oe@g@E_Bj@eApA?d@dEhCxBbCpNdV`LhU|EfJlIvLhFjGfEjCnH`ChCxA~A|A`DjErE|CxZpI`Fl@xBCtBU~LwD\RBtCpAhAdDGtAy@pBsB`@Q\F`@j@`FCZ^Fb@JSF^tB]HIAkFb@eC`B}CfByAjHoC|ZsJ`I_BfPwBdAF~@XxBvCxAp@tADxBo@h@AfLzAr@tC^dDKT[_@Jc@bBUNPGPWBMY}AuNzD`@rDA|KaAtC_ArDcCxDcEzAsCpAeDd@qCf@iBJgFu@cWG{FNo@GTGAEcATyMj@oDt@oWVeDpBoK~AqDnBeCjDkDpAg@hE^dAbA\|Ab@H`AoBFg@O}@y@aAIe@Xa@jCqAnRsCbXkCpG_AhDeAdB{@dGoEdBaClByEbA{GtB{UZ{Bf@kBn@}Gv@kDhBqFfDoE`CeAjCyBpA_BzAo@fP_MxDeBnA}@rGoA`E@tIdAhOrCb@Xr@nBXJb@q@CcH]wC[a@y@T_@h@I`@JdAr@f@zCPpH]bKn@jFtA~FhC|HrAxBJrCErNmBzAy@hB\rDHdDb@jO`EbEv@`AC^[`@aA^Qf@@hLtERTr@hKn@~Cf@zKl@hFNb@jIi@vBf@rDGnIe@zIw@`A`@hOdOjCzBdAxAl@|ClAbTBdBWbAl@dAHv@n@~MQjB^h@HfBETc@ZCVp@`DRr@dBl@pAfBlCxGf@h@T~@fDjHDP]b@^a@|@|@r@vBbD`Gj@vARjAFvDg@jBa@lEe@h@B^\BIl@KKDCFFSjEc@`Dq@bLKf@o@dAk@tD~@t@|@nAD`@Yp@bAdAl@bBn@z@rSbOG|Bg@hGDx@nC\An@VH@z@Ox@Y`FT\x@RG^vD|MrAzD~@tASXxDzBh@DdCbAl@D|B~@rANbC]fCv@`HjArJx@hB\rADb@UrJfAvAtB~HzHj@XC_ABQJ@StAZVIjA|A?vAXrLbAv@Z{@zM	41.8896	6604	Morgan's Seafood Market #11.2	0	0	FALSE	2	Ride	2024-06-09T03:18:14Z	2024-06-09T13:18:14Z	-27.1953296754509	153.107330286875	(GMT+10:00) Australia/Brisbane	162.6	0	FALSE	Ride	12388532196	12388532196	36000	everyone	10	NA	NA
0	37641772	1	1	5.4468	0	FALSE	FALSE	9.0369	6345	27.6	4.5	-27.4332637432963	153.032821621746	2024-06-09-212819-WAHOOAPPDROID8C54-97-020240609-795490-1xpjcd5.fit	FALSE	FALSE	g12002111	FALSE	FALSE	FALSE	11615654898	6	FALSE	a11615654898	2	ddmfD_y`e\X{CR{CDKzAv@hAbALF~A?f@KX?VH`BpA`@L|@Ah@UTYlAoBZSXCLBZTTf@Zb@~BlC`@Zp@Zn@xAlBzB`C~Bj@~@Rd@LJP`@n@`A\`@n@f@^Lf@?LJxBVt@EpA[j@?bAITJTTR\Jr@L\EzAPFX?WFQ?QNQ?IGESJq@LYb@e@^WvAi@L?FFH\Tj@f@j@d@~@FDvAFr@RHGFg@FULAEw@DYVk@JGZEr@?pBTTHDEXyBAe@LYDe@CKI?BEe@[Fa@CC?g@@EJDJIJBADIDETAPHFROFq@oAMo@MW?u@UGBEEBQ?BAE?k@Fk@ECADD?JqAA]LMFy@HEJ?LJH?NN?FN?^NFJ?F\DHAp@R@RBQPBVG^C|Ac@hAQJ?DDE?`Ci@~AKj@M@IGBHBDIDDADE?CLBC\BHGL@DG?E^LDXYAm@FEG?DK?SFo@?EDo@Du@Xw@J@CEA]?GBCJJFAXHR\\V?VEVOt@MHJF?JC@IJCV?BPBBBEKMJAD@PKH?h@Qb@@p@ML?HEACE@@BPALJ@XEP?PBBHKRARL~@XHFBF?HUPKLI^EJQJ?ZIHUj@a@\IPCFI`AKVo@b@QCACBGMUJo@kANTFX@RVAZIF?JC@Ch@QPCJGA?E^q@XIF?Vf@z@|@l@HBEBBGF@HDH?X_@b@SPCLqAfAIVd@|ALXPR?FTd@F\Xf@\bAXd@GF[Ji@XqALu@Py@H}@?yAK}BYYQa@o@g@YQQ_@Ue@i@y@m@QIy@OSa@?[DCvB?@DI@BDCEDA@@EBSIg@?y@ICHQAOPo@CCH@FVP?BDH@?AIBAAHBDAJEBQE?HB?GIKA@FCD?GEEAFEBSYBc@ICEIWSSCw@@ECCKBQEOAo@Bm@FAMd@ARc@?g@OoBYYk@WUKYYYMWEe@MI]BGF_A^e@\]f@K\?^FNPCJe@Hu@Es@E[i@s@WU_@EYFc@?sA^k@DWF]AsAYwAQ_Ac@[IMKgAmCKMs@ICABKWB}AUG@CPMPD_@EOU]Ia@a@i@g@BeA_@wAAcAWM@SMO?UFIFMh@A\S`Bo@?uAQ_@Fa@?OIAOGGAKUMyA[m@CAPUDEFYtEMz@?f@If@?ZCTQFIPGx@}@@_@KaCQ	17.0424	5974	Brisbane Showgrounds #18	0	0	FALSE	2	Walk	2024-06-09T21:28:19Z	2024-06-10T07:28:19Z	-27.4334869533777	153.032897980884	(GMT+10:00) Australia/Brisbane	65.7	0	FALSE	Walk	12395999050	12395999050	36000	everyone	NA	NA	NA
0	37641772	1	1	5.6916	0	FALSE	FALSE	4.3822	3827	34.9	6.5	-27.4333446286619	153.032859172672	2024-06-11-212235-WAHOOAPPDROID8C54-98-020240611-236129-n5cds8.fit	FALSE	FALSE	g12002111	FALSE	FALSE	FALSE	11630710468	6	FALSE	a11630710468	2	xqlfDmj`e\a@GM?c@Kq@?GBOvAIzACJIDCCGBWIq@IIEQSSFSMGCO?IGYBEC]?E@GGKGS?u@Ns@@IDAB?EA?M^YFOJc@LCFF@CAI?WFYBQFm@?IF]COCa@Mo@K[Og@e@[Qk@c@SIOMMCGEESOWK?SES?QECI]Be@ISAA@g@KK?SEQ?CCi@?OB[IGBAC?Di@DOQIEGBU?ECGBGIUE{@IWGY@EICS@IFM@q@EEM?QKGm@MECKE@?Dl@vAL]@YBCHSBA?FEKKpACD@HIDF`@PRB@JFJ?DDf@HDBDAL@l@LNER@f@NHA@EACEDI?CDI?GDIC?m@DQDa@IK?QDa@AUJo@JqCDAJL@F@U?MCEC]By@LC@AB[EMECCB@Dh@DDGAGCDEBK?IEEDEXIfAEDAHEd@DZIBCFAf@@DDCEEEDA`AGh@?^CRFP@VG~@DDPBLDRJBDJBFF\HJATG^?D@V@FD@CBBLCf@JX?Ja@Fc@ESLeAHGB_@Xy@Bi@CK@BFC?E?BDGFgAPuALsBAEEAE[QEK?WEIEAEBq@LcBBEF?HENDt@DNDb@BhALr@Dn@Lh@@d@H\@PDv@D\Hr@Dt@JR?`@HN?`@FL@\Fn@DZJb@CLB@D?PCx@MrAEx@KjAARDHFF^HL`@x@FJBDDAp@SxBAb@DPJLXHXBHBN?RFP?RDZ@n@J@E?@CWGAH?BAD@	16.218	2772	Lutwyche Shopping Centre #2	0	0	FALSE	2	Walk	2024-06-11T21:22:35Z	2024-06-12T07:22:35Z	-27.4330749828368	153.032965622842	(GMT+10:00) Australia/Brisbane	57.4	0	FALSE	Walk	12411477983	12411477983	36000	everyone	NA	NA	NA
0	37641772	1	1	5.652	0	FALSE	FALSE	2.5784000000000002	2354	34.2	5.5	-27.4219455756247	153.03480528295	2024-06-12-222825-WAHOOAPPDROID8C54-99-020240612-543573-1e3fap8.fit	FALSE	FALSE	g12002111	FALSE	FALSE	FALSE	11639301878	6	FALSE	a11639301878	2	frlfDck`e\]COEg@CYGe@C{@MIDIACACQAIFmAPeB^cG@CD?LFB??GOMAE@YRQD?@J?EFC@IEKGEIU?y@ECK?EC?OCEYMQEIAYGG?GTQ`@K\?C@Ba@?I@SGs@E]IQ?IEYASESAk@Kc@Aa@IS@K\Cr@E\Mf@AdAGZRJRCTD`@BJDN?@@V?AAA@I?[GMAe@Ii@GIEEGCe@L_AJmACYBG@OAGYCEAS?OEK?qBWQ?SGI@CDI`@W|CAFEDCbAUvCCROTO\U`CO|BEVMJWCAAa@?ECS?SG]CMEg@CSC]?QGY?e@K_@A	9.3024	1642	Lutwyche Shopping Centre #3	0	0	FALSE	2	Walk	2024-06-12T22:28:31Z	2024-06-13T08:28:31Z	-27.4333114363253	153.033096296713	(GMT+10:00) Australia/Brisbane	39	0	FALSE	Walk	12420291268	12420291268	36000	everyone	NA	NA	NA
0	37641772	1	1	5.3784	0	FALSE	FALSE	4.1404	2787	18	3	-27.4331437144428	153.03300476633	2024-06-14-032415-WAHOOAPPDROID8C54-100-020240614-762121-6yx0yj.fit	FALSE	FALSE	g12002111	FALSE	FALSE	FALSE	11647881930	5	FALSE	a11647881930	2	drlfDck`e\GCU?ACG?CA[?CCM??AQ?ACYACCs@AWIUBCE?IRoAL}Cf@sF@w@L_A?WDK^?JDL?@BL?LDZ?BCLBb@RJB\T^?@@J?JHV@BBV?@@P?BBV@JAHID?ATFJLBDDH@BDLH\@HDDHF?DEH?BCDGHEDIXmDTgDPHD?HFLF\RZZ\P`@f@Gx@A@KACFFF@^SjCCBO?OEa@?ACM?MEO?IEO?EAG@KNG@YAOJIBIFCJ?^Er@GXMVKN_@TI@CDWBA@EAS?C@w@?CAU?SIG?k@c@SWM[G]@[AQBQBC@UNQZMRa@PKv@?TFX?BBJ?LDF?PJXHPPT@@BR?@D?PZHTLBAXe@AECAGD@?BFB?LMDCR?VHH?PFP?@Bf@BB@DPQxACd@]jDI`BK~@AVUnCBFBA@@L?BHAPCJO|A@NC`@@FFDR?@Bn@?FCBBN?B@TBRFX?@EBgAFUDy@BQJ[Da@IK@MJs@By@J}@AUF_@FiAHm@@WPiB@m@LoAAQLiAAQCKMOy@m@QQw@g@GGG?KTGx@@DTFCJOHADDJ?JDHEFFD@ACC?GGCC`@GHAVYb@Iv@	11.5776	2772	Windsor park #3	0	0	FALSE	2	Walk	2024-06-14T03:24:15Z	2024-06-14T13:24:15Z	-27.4330386891961	153.032959001139	(GMT+10:00) Australia/Brisbane	16.8	0	FALSE	Walk	12429098742	12429098742	36000	everyone	NA	NA	NA
0	37641772	1	1	5.076	0	FALSE	FALSE	3.1820999999999997	2351	15.8	5.1	-27.4332924094051	153.03283687681	2024-06-14-041655-WAHOOAPPDROID8C54-101-020240614-738185-38expx.fit	FALSE	FALSE	g12002113	FALSE	FALSE	FALSE	11647995591	5	FALSE	a11647995591	2	zfmfDc``e\JDj@FLDv@@NDL?HD^?Li@JwBHu@d@iGFQTUBAf@?@@`@B@@R?PDT?NDL?JLHRNNZ@NDH?BBL?NDXBTF^B@@\?FOJo@Fu@@k@DG`@OT?HHV?XJF?b@JpA?JBh@Rb@B@@HAN?B@NVJHBJ?NBFPPHRFDh@D@@^DBB^@NDJ?@BR@FFH?D@P\\r@NJXd@\^\X^PH@HHBCAGCCOBOIKAUMa@]IAs@kA{@sBe@s@sAoAQU_@[SWaAaA_@k@O_@ESIKMKUGg@_@}@gAu@s@a@g@c@_AQOSGY?C@G?QJi@v@]n@WZSN_@Po@DCCS?WKs@i@K?c@c@KIME_@?UHM?A@[?AAMAAA]?WDWUC?AEC?CEq@i@C?aAs@GPKJAH_@~DCH@VKfA	9.395999999999999	2256	Mann park #1	0	0	FALSE	2	Walk	2024-06-14T04:16:55Z	2024-06-14T14:16:55Z	-27.4334302078933	153.032876271755	(GMT+10:00) Australia/Brisbane	9.6	0	FALSE	Walk	12429219634	12429219634	36000	everyone	NA	NA	NA
4	37641772	1	4	22.1796	0	FALSE	FALSE	61.700900000000004	12424	39.5	3.4	-27.2604904230684	153.079559365287	2024-06-15-222725-WAHOOAPPDROID8C54-102-020240615-1105681-z70w0w.fit	FALSE	FALSE	b10387460	FALSE	FALSE	FALSE	11662191736	11	FALSE	a11662191736	2	v}lfDay`e\nAsM|IhGdDIdDlBjAKxByCbAObQxRrEfHhFr@pFm@nAxBa@pCWY\kAhD_BpBxD|KtAd@hBxHpF`CRt@x@e@jEnAnEuApBhCbM`IfErRxCHy@sCyCh@oCjAw@~FxGrCzKjAbVlDtGlFdA|FsGlBNhE}@hCyDvAoId@S_@]l@NjHmHhF|Ab@tDzDxGeC`E@jD|@oEvG}GzAoGbEiFtM{KpJ{DvCcBpPoMj@aAXiEbGlGdG|D`CxEvAiCwA_Jf@aMr@wAdGiCvBrAdAkCnCu@~CZ`MsE~Mu@dEqAtDqDzCqG~EgFxMcIHxBh@D~@eJx@iAjPcA~SzCbV`BjHmAhQsHzBeBT}AjDqFrOu`@jDuGlS{QnEaFmE`FyKjIoGtH}S|g@uDvFKrA_ExCaPvGcG|@eYmBoSqCaOpAo@`As@fJq@GC}BuMbIgEfEkDfHeE`E_FtA}Kb@iN|EwCYgCl@{AxCcByAu@LeFbCa@lAm@gBAsCi@NnApEa@bN`BxI{@dBqAh@gAcByAMkBnEeNzDmDxDuLbIeKrGsNzHoElGOlAZDJcBuBgKmByDsFuFa@`BsE_AqCz@gF`HkApGgB~CiDhBqDWaFbGiBd@wEsB_CqFuAsWsB{HyAcCoCsD{ACgA`EjChCKfAkOyBcLkFqAsDu@qGpA}AiAyEXuFmDk@cE{DmBk@k@mB{KsAwB_EaDrAShBd@gCwA}BcFr@oFy@kE}G_Q}RgAJaBfCiA`@oEoB}CHcK{GgSgB?{A}MaNy\iCeLaC_FJ}IoCgDyBmBmDkCaJgEeAd@}IcDs@nAgVkSmO{C}ERoA_CeClBwHbBoWUq@fBiJCsDg@eCkFyKaAeAa@f@^o@_K}TuAkBqBwAo@mDn@u@m@aDTqAw@yOq@wARwC{BoYkWyVuTvAiEHaBi@qIl@gEse@gMqFmBbBaAPsVaG_LeAaOrCgIR{IuAmNeFkIk@uOFy@oB|AgBbAbED`He@p@{BwCo[}EcJv@qHrDeZnUmCjAeEbG_CpIgHxn@wErJoGvEuG|Bct@fJyC|AnAvDgAvCcCiDyEc@kJ~I_BbEeBbJ{Bxb@U`Rv@jd@yBlJoDjGyDtDgG|CcLbAgKWfBzNf@MsBFNbAiAwIqKuA_Hf@wD{DyAe@m\rEee@`P{CnEc@jC?rFc@^qBIe@eAiFB{@q@eF~DaDFwAoAScDgMvDcHTma@mKeD}BoHuIqQ}HyMuPme@}{@mBLcGiDhAcFjDaALr@a@`@}As@waCicBhAUp@xAqBjFwDoDaCs@	41.7672	10014	Ted Smout Memorial Bridge #16.1	0	1	FALSE	2	Ride	2024-06-15T22:27:25Z	2024-06-16T08:27:25Z	-27.43312837556	153.033020021394	(GMT+10:00) Australia/Brisbane	340.3	0	FALSE	Ride	12443870675	12443870675	36000	everyone	10	NA	NA
10	37641772	1	4	20.512800000000002	0	FALSE	FALSE	49.171699999999994	13507	39.5	3.4	-27.4332103505731	153.032974256203	2024-06-16-030318-WAHOOAPPDROID8C54-103-020240616-973650-1vlxm73.fit	FALSE	FALSE	b10387460	FALSE	FALSE	FALSE	11662779929	9	FALSE	a11662779929	2	zmkeDolie\tC\hErDjBoFc@cA_AWWXbaC`cBlBbA`@_@Gq@}Cj@w@lBlEpC~BlCvM`UhQ~]fEzGfM~OzEnC`J|CjHjIfDbCr`@tKhG?`OgE\ZCbCnAnAlDEfF_Ez@r@dFCd@hAPFrCGYmE\aDbAkCrBwB`e@yOh[wEtBh@lBnCfBt@zFo@tKvAz@fDRnDYaAxBEk@D_B_OfJ^pLeA|HaExDeEtB}DhCeKu@ud@AgDR}Kl@oEjAe\hB{JnAkDpBqCfGiF~Ef@bAjATpAb@FhAuCYsAw@{ArDqBxs@_JbGuBnG{EtAcB~B{FhHsn@~BcJdEgGhCkAjEeEdToOnGeDbKeA`\bFdBtCd@u@CwG_@gDg@[eAt@Ot@PbAv@b@bNMjJn@xMzEpHpArIB|LcBrB}@dLfApVbG~@Sx@{Ax@E`MnFp@jKr@dD`B|SjIk@hBh@jFKfSwAxWbWh@rCpAlUWxBp@vAt@~NSrB^f@LrBm@|@z@nElBx@bApAdKjUc@p@f@c@fAjA`FnKn@pC@hDgAvHc@j@Xn@eBdWcAtCg@vD`CfC[jAfAbAlApC`TtOyA~UpDr@GnB`Ap@nE`PdCtEUZX\`OpFtEOfKxBvRpAjJdAzM~M?xAtR`BjCbA|FvEzD?vDfB`A]lBmCx@MxIhKjFlFbE|GjF`AhDq@xAJlAfCIxA_@`@Oe@`@gA|CwAfCfEpKlACj@j@`AdBh@lEzD|BRd@h@O~ElAtEuAjB|@vGnAlD~DhC~DnAlFpArAKjF~@JeAoCgCn@aDh@m@bAN~BxCdBjCbBxEn@~GZlMh@nDhCpFzDpArBW~E_GfBV|EeA|BoE|@kG|IeKrE`AH\pAwAjAbBp@RQa@hAlCbBtAn@tAlCjMUbA]SPiAhEiGdLmH`BQdS_OzCiApDyDlKyDfBMl@yCz@k@z@SdAnBn@EqBqEiG}DmDwEcA[WjCsBbD}LvJaDv@i@fAiE|AkCtAkGfEk@bAgHxFqBxDw@nE{GfHiA~ECsC`CoF}ByDQkAq@][kAZ{AaG_AwBvAcFhGkA|GyBpDgCpAaEWiFdGsBV_EkBqBiEs@_EGuGgAgNaBuEqEoGiBOgAzDnCtCC~@_VwF{EcEmB_IHiAi@Rx@vDs@yDtAeBq@iA]iC\aEa@}@iCUmEeEoBa@~@dCb@aBb@TcCaAKw@Ym@yKsA}BgEmCjAo@hAFl@ZKLyBoA_CcGl@qEs@kAeAkCeFuGaIeBmAuD}EmADsBpCqAVaDeBuD@_JkGgA~M	42.3576	8629	Ted Smout Memorial Bridge #16.2	0	0	FALSE	2	Ride	2024-06-16T03:03:18Z	2024-06-16T13:03:18Z	-27.260349271819	153.079666150734	(GMT+10:00) Australia/Brisbane	239.5	0	FALSE	Ride	12444489469	12444489469	36000	everyone	10	NA	NA
0	37641772	1	1	5.1516	0	FALSE	FALSE	9.0483999999999991	6757	27.6	4.5	-27.433149330318	153.03288272582	2024-06-17-034316-WAHOOAPPDROID8C54-104-020240617-1335989-10djcsx.fit	FALSE	FALSE	g12002093	FALSE	FALSE	FALSE	11670563249	6	FALSE	a11670563249	2	zcmfDex`e\t@aJJ@dAn@xAjAz@@b@Dn@M\B^PhA~@^PVDb@?XEVKZWZc@r@oAZSh@CLDTPJV`@n@|BjCj@f@p@XFJDRN^V^lAzAdC|Bb@l@l@lALJp@nA^h@b@`@j@Vt@N|BXb@?\GBQPNfAa@vAAPD^Vl@fAFV?d@KdAOVMDIAEGCI?QJi@Za@t@g@ZOt@SPAFDLb@Td@|@jAFRPHdC`@HEBGPeBJk@Xk@p@KB@DED?CBxAVV?h@HJKF[Fq@CA?@?A@@BAFm@?GEODWHI@QD{@J{Ae@MO?QGG@iC]ASL}DBOHG@UD]FK@[HCHBLJJ?`B[@JG?GMGLa@PJ\FJv@l@LH`@Hr@C|B]pAWCDLP|@Aj@MJBTKVE@@b@MPCN?DDXAZIp@GB??Fb@]?ECGDGCDEGFKGOHQTUCCGA@GBECF@CDHh@c@H?j@oAV[Xc@?KKM?UOU@OAKGAEBMAFADKD@AD@GFCAEC?CD?RBDFCAFJBHFBA?GBAPZA\DTCJc@\EN_A~@O^OT[NIL]Xm@VCD?DDD\RALHD?FLL@D?CHD~@j@PPFJ?DDL@A?DYl@SVa@\WHCEBAAC]F?TWd@ENFTVVPBr@f@AVe@jAi@`@CF@NDJHJNADDDAEE@GD?LZPHFRb@b@TFABECJPL?p@y@ACGA@LYf@ZZ?DEASUC??D?GCAg@v@ALCHGA?BDCGCWVAH@??CIDMRMXe@f@ELVrAHRh@|@\`AZn@J^Xd@BJB?OLs@Tk@DaB\eAHgBEcD]UQg@s@_@SoAiA_As@_@Sk@GOIMSAe@OCGBIPo@KINBHHF@LB?DGBJHHGPOKe@EABAAB@@HBA@IEEG@ALDLEbAIx@a@EMDc@?u@OOKEQBg@BKDEAo@J}@Lm@Ak@CIiBWi@Gc@MWg@_@]e@w@Qo@KEG@CEMBs@Va@Tc@\Y`@EPGd@HNPAHMHq@Bs@Ic@MWAIIWa@a@QI[Ae@@mBf@a@Di@?uDc@{@a@[WYa@i@aAm@yAc@q@gCgC_BgB[e@Us@MQk@Ua@_@aCkCSY[s@YUe@C]NgBfCc@XYF[B[EYK}AqASIQCm@Lm@CaAB_BqAu@g@]ZCLW~BU~C	11.268	6321	Brisbane Showgrounds #19	0	0	FALSE	2	Walk	2024-06-17T03:43:16Z	2024-06-17T13:43:16Z	-27.4332237616181	153.032821621746	(GMT+10:00) Australia/Brisbane	59.8	0	FALSE	Walk	12452545377	12452545377	36000	everyone	NA	NA	NA
0	37641772	1	1	5.2272	0	FALSE	FALSE	7.2132	5251	27.2	4.5	-27.4332752265036	153.032867470756	2024-06-18-033004-WAHOOAPPDROID8C54-105-020240618-7-2n1xdb.fit	FALSE	FALSE	g12002093	FALSE	FALSE	FALSE	11678174339	4	FALSE	a11678174339	2	~cmfDux`e\F]LKHOD?Oa@CU\_FBGD?d@`@FBnAhA\XLBVCnABb@MXBLDXPnA`ANHVDj@?NAZO^Yt@kAXk@FGd@MTB\RTf@T\rC`DVTx@\DFJf@\l@~@hAvBnBj@l@d@v@`@~@NP`@t@h@r@d@`@\PZHdAPL?TDp@DXFN?l@IdBg@l@?DA\@RNVX\hAHR?TMvAMRG@MCGK?OJi@R[f@c@XQ~@_@\IJFNl@`AvAJRFRFDNFZ@n@Nz@JHS@UNa@CWHo@Rc@NS\I\?BBZ?t@JL?l@JLEL]N}A?IEMRm@P_DAKPsAJyA?KKQOEIIAC@I@?BBs@e@E?MKE?GGGGAEUIa@]MEED@w@HyA?KBGAG`@ED@J?LHb@HFCBB^?p@LZBDDDVALEBADFHV?LEJ?^ILGJNEJGFc@NK?ODG?IDO?y@LS?o@N]@AHBDFBTXf@ZHJTDHD@DCCBMB?DDAAE^GdA?`@Kn@MfBIZDB@ACCCBMh@@LHJA`@CJKD@BAPBVObBGVCFE@s@?SEO?MEg@AECW?EBU?E@KHORQf@Gl@A~@GN@FEBI?gAQ{@ISKIGISEAEGMUg@m@Q]Ia@G?CEKEK@QLs@V]RWVW`@M\AZHJH?HEDMHi@Bi@Ak@EKCWCEk@m@WM_@?CBECEDIAWFCEUHM?ODE?EGKGQVa@Hk@?AJEA?EGCe@EOEO?ECYAc@KI?WIG?@TGJHBJJ@JDBDAEEFDEB?KECKQG][S]MOSw@wASg@q@sAa@k@}A_Bg@a@sA}A[e@Ww@EEMKSGe@[iCsC]g@Qc@Ya@OC[?SHQLiAhBQT]T]JU?CB_@CYKk@a@{@u@QE_@?KD]DQ?[Eg@BGBAF@XAPSbBCj@Ib@?VUdCSnCEdAYbD@FB?BAOz@?`@Id@IhAIB	9.5976	4968	Sullivan Nicolaides Pathology Central Lab #8	0	0	FALSE	2	Walk	2024-06-18T03:30:04Z	2024-06-18T13:30:04Z	-27.4332484882325	153.03288272582	(GMT+10:00) Australia/Brisbane	38.3	0	FALSE	Walk	12460368594	12460368594	36000	everyone	NA	NA	NA
